place_id,industry_name,category,latitude,longitude,address,city,state,country,source
del-ind-0482,Libaspur Industrial Area - Foundry Unit #12,metal,28.75732,77.15735,"Plot No. 331, Libaspur Industrial Area, Delhi - 110047, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0483,Libaspur Industrial Area - Hardware Unit #13,manufacturing,28.74788,77.16338,"Plot No. 17, Libaspur Industrial Area, Delhi - 110078, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0484,Libaspur Industrial Area - Packaging Unit #14,manufacturing,28.75781,77.15904,"Plot No. 190, Libaspur Industrial Area, Delhi - 110048, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0485,Libaspur Industrial Area - Warehousing Unit #15,manufacturing,28.75331,77.15562,"Plot No. 71, Libaspur Industrial Area, Delhi - 110068, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0486,Libaspur Industrial Area - Heavy Machinery Unit #16,manufacturing,28.75238,77.1579,"Plot No. 143, Libaspur Industrial Area, Delhi - 110032, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0487,Libaspur Industrial Area - Foundry Unit #17,metal,28.756,77.15475,"Plot No. 96, Libaspur Industrial Area, Delhi - 110064, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0488,Libaspur Industrial Area - Hardware Unit #18,manufacturing,28.7451,77.15389,"Plot No. 61, Libaspur Industrial Area, Delhi - 110034, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0489,Libaspur Industrial Area - Packaging Unit #19,manufacturing,28.7561,77.14806,"Plot No. 110, Libaspur Industrial Area, Delhi - 110079, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0490,Libaspur Industrial Area - Warehousing Unit #20,manufacturing,28.75278,77.16478,"Plot No. 252, Libaspur Industrial Area, Delhi - 110026, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0491,Libaspur Industrial Area - Heavy Machinery Unit #21,manufacturing,28.76132,77.16114,"Plot No. 232, Libaspur Industrial Area, Delhi - 110023, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0492,Libaspur Industrial Area - Foundry Unit #22,metal,28.75893,77.1521,"Plot No. 45, Libaspur Industrial Area, Delhi - 110088, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0493,Libaspur Industrial Area - Hardware Unit #23,manufacturing,28.765,77.15233,"Plot No. 342, Libaspur Industrial Area, Delhi - 110045, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0494,Libaspur Industrial Area - Packaging Unit #24,manufacturing,28.75357,77.1495,"Plot No. 149, Libaspur Industrial Area, Delhi - 110039, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0495,Libaspur Industrial Area - Warehousing Unit #25,manufacturing,28.75922,77.14929,"Plot No. 359, Libaspur Industrial Area, Delhi - 110082, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0496,Libaspur Industrial Area - Heavy Machinery Unit #26,manufacturing,28.75696,77.15879,"Plot No. 115, Libaspur Industrial Area, Delhi - 110016, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0497,Libaspur Industrial Area - Foundry Unit #27,metal,28.76294,77.15426,"Plot No. 122, Libaspur Industrial Area, Delhi - 110064, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0498,Libaspur Industrial Area - Hardware Unit #28,manufacturing,28.76064,77.15594,"Plot No. 189, Libaspur Industrial Area, Delhi - 110060, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0499,Libaspur Industrial Area - Packaging Unit #29,manufacturing,28.75689,77.14962,"Plot No. 314, Libaspur Industrial Area, Delhi - 110012, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0500,Libaspur Industrial Area - Warehousing Unit #30,manufacturing,28.75915,77.15682,"Plot No. 368, Libaspur Industrial Area, Delhi - 110093, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0501,Libaspur Industrial Area - Heavy Machinery Unit #31,manufacturing,28.75041,77.15562,"Plot No. 210, Libaspur Industrial Area, Delhi - 110074, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0502,Libaspur Industrial Area - Foundry Unit #32,metal,28.765,77.16039,"Plot No. 329, Libaspur Industrial Area, Delhi - 110010, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0503,Libaspur Industrial Area - Hardware Unit #33,manufacturing,28.74854,77.1571,"Plot No. 177, Libaspur Industrial Area, Delhi - 110017, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0504,Libaspur Industrial Area - Packaging Unit #34,manufacturing,28.76064,77.14956,"Plot No. 328, Libaspur Industrial Area, Delhi - 110076, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0505,Libaspur Industrial Area - Warehousing Unit #35,manufacturing,28.75986,77.165,"Plot No. 222, Libaspur Industrial Area, Delhi - 110065, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0506,Libaspur Industrial Area - Heavy Machinery Unit #36,manufacturing,28.75629,77.15419,"Plot No. 64, Libaspur Industrial Area, Delhi - 110067, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0507,Libaspur Industrial Area - Foundry Unit #37,metal,28.75654,77.15721,"Plot No. 166, Libaspur Industrial Area, Delhi - 110091, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0508,Libaspur Industrial Area - Hardware Unit #38,manufacturing,28.75668,77.165,"Plot No. 266, Libaspur Industrial Area, Delhi - 110037, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0509,Libaspur Industrial Area - Packaging Unit #39,manufacturing,28.75694,77.15218,"Plot No. 326, Libaspur Industrial Area, Delhi - 110071, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0510,Libaspur Industrial Area - Warehousing Unit #40,manufacturing,28.75404,77.16123,"Plot No. 315, Libaspur Industrial Area, Delhi - 110069, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0511,Khera Kalan Industrial Zone - Agro-Processing Unit #1,food,28.79144,77.13928,"Plot No. 304, Khera Kalan Industrial Zone, Delhi - 110075, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0512,Khera Kalan Industrial Zone - Cold Storage Unit #2,manufacturing,28.78948,77.14153,"Plot No. 369, Khera Kalan Industrial Zone, Delhi - 110078, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0513,Khera Kalan Industrial Zone - Plastics Unit #3,plastic,28.77859,77.14545,"Plot No. 22, Khera Kalan Industrial Zone, Delhi - 110004, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0514,Khera Kalan Industrial Zone - Chemicals Unit #4,chemical,28.79648,77.14143,"Plot No. 395, Khera Kalan Industrial Zone, Delhi - 110074, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0515,Khera Kalan Industrial Zone - Paints Unit #5,chemical,28.78466,77.1387,"Plot No. 293, Khera Kalan Industrial Zone, Delhi - 110054, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0516,Khera Kalan Industrial Zone - Agro-Processing Unit #6,food,28.78401,77.13409,"Plot No. 322, Khera Kalan Industrial Zone, Delhi - 110070, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0517,Khera Kalan Industrial Zone - Cold Storage Unit #7,manufacturing,28.78166,77.147,"Plot No. 248, Khera Kalan Industrial Zone, Delhi - 110032, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0518,Khera Kalan Industrial Zone - Plastics Unit #8,plastic,28.78777,77.12727,"Plot No. 153, Khera Kalan Industrial Zone, Delhi - 110059, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0519,Khera Kalan Industrial Zone - Chemicals Unit #9,chemical,28.7867,77.13584,"Plot No. 226, Khera Kalan Industrial Zone, Delhi - 110054, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0520,Khera Kalan Industrial Zone - Paints Unit #10,chemical,28.78137,77.13536,"Plot No. 311, Khera Kalan Industrial Zone, Delhi - 110019, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0521,Khera Kalan Industrial Zone - Agro-Processing Unit #11,food,28.78171,77.14294,"Plot No. 376, Khera Kalan Industrial Zone, Delhi - 110045, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0522,Khera Kalan Industrial Zone - Cold Storage Unit #12,manufacturing,28.78782,77.13456,"Plot No. 190, Khera Kalan Industrial Zone, Delhi - 110066, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0523,Khera Kalan Industrial Zone - Plastics Unit #13,plastic,28.78062,77.13321,"Plot No. 239, Khera Kalan Industrial Zone, Delhi - 110016, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0524,Khera Kalan Industrial Zone - Chemicals Unit #14,chemical,28.78455,77.13905,"Plot No. 50, Khera Kalan Industrial Zone, Delhi - 110007, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0525,Khera Kalan Industrial Zone - Paints Unit #15,chemical,28.78367,77.14015,"Plot No. 316, Khera Kalan Industrial Zone, Delhi - 110054, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0526,Khera Kalan Industrial Zone - Agro-Processing Unit #16,food,28.78512,77.14581,"Plot No. 82, Khera Kalan Industrial Zone, Delhi - 110042, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0527,Khera Kalan Industrial Zone - Cold Storage Unit #17,manufacturing,28.79289,77.13151,"Plot No. 98, Khera Kalan Industrial Zone, Delhi - 110021, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0528,Khera Kalan Industrial Zone - Plastics Unit #18,plastic,28.77851,77.13507,"Plot No. 256, Khera Kalan Industrial Zone, Delhi - 110040, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0529,Khera Kalan Industrial Zone - Chemicals Unit #19,chemical,28.78265,77.13504,"Plot No. 202, Khera Kalan Industrial Zone, Delhi - 110065, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0530,Khera Kalan Industrial Zone - Paints Unit #20,chemical,28.78114,77.13606,"Plot No. 299, Khera Kalan Industrial Zone, Delhi - 110046, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0531,Khera Kalan Industrial Zone - Agro-Processing Unit #21,food,28.78919,77.13632,"Plot No. 306, Khera Kalan Industrial Zone, Delhi - 110084, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0532,Khera Kalan Industrial Zone - Cold Storage Unit #22,manufacturing,28.78293,77.13108,"Plot No. 5, Khera Kalan Industrial Zone, Delhi - 110014, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0533,Khera Kalan Industrial Zone - Plastics Unit #23,plastic,28.77486,77.1397,"Plot No. 373, Khera Kalan Industrial Zone, Delhi - 110047, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0534,Khera Kalan Industrial Zone - Chemicals Unit #24,chemical,28.78545,77.12986,"Plot No. 206, Khera Kalan Industrial Zone, Delhi - 110007, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0535,Khera Kalan Industrial Zone - Paints Unit #25,chemical,28.78179,77.13348,"Plot No. 284, Khera Kalan Industrial Zone, Delhi - 110037, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0536,Khera Kalan Industrial Zone - Agro-Processing Unit #26,food,28.79073,77.13785,"Plot No. 392, Khera Kalan Industrial Zone, Delhi - 110071, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0537,Khera Kalan Industrial Zone - Cold Storage Unit #27,manufacturing,28.78199,77.147,"Plot No. 349, Khera Kalan Industrial Zone, Delhi - 110079, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0538,Khera Kalan Industrial Zone - Plastics Unit #28,plastic,28.79577,77.14496,"Plot No. 202, Khera Kalan Industrial Zone, Delhi - 110048, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0539,Khera Kalan Industrial Zone - Chemicals Unit #29,chemical,28.78637,77.13028,"Plot No. 188, Khera Kalan Industrial Zone, Delhi - 110019, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0540,Khera Kalan Industrial Zone - Paints Unit #30,chemical,28.78703,77.14111,"Plot No. 257, Khera Kalan Industrial Zone, Delhi - 110006, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0541,Khera Kalan Industrial Zone - Agro-Processing Unit #31,food,28.78781,77.13582,"Plot No. 171, Khera Kalan Industrial Zone, Delhi - 110061, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0542,Khera Kalan Industrial Zone - Cold Storage Unit #32,manufacturing,28.78196,77.13463,"Plot No. 264, Khera Kalan Industrial Zone, Delhi - 110018, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0543,Khera Kalan Industrial Zone - Plastics Unit #33,plastic,28.7815,77.14157,"Plot No. 84, Khera Kalan Industrial Zone, Delhi - 110051, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0544,Khera Kalan Industrial Zone - Chemicals Unit #34,chemical,28.79384,77.13448,"Plot No. 154, Khera Kalan Industrial Zone, Delhi - 110076, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0545,Khera Kalan Industrial Zone - Paints Unit #35,chemical,28.77976,77.14368,"Plot No. 273, Khera Kalan Industrial Zone, Delhi - 110063, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0546,Samaypur Badli Industrial Cluster - Cable Manufacturing Unit #1,electronics,28.74103,77.13433,"Plot No. 418, Samaypur Badli Industrial Cluster, Delhi - 110003, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0547,Samaypur Badli Industrial Cluster - Die Casting Unit #2,metal,28.73744,77.14296,"Plot No. 214, Samaypur Badli Industrial Cluster, Delhi - 110075, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0548,Samaypur Badli Industrial Cluster - Metal Polishing Unit #3,metal,28.73859,77.14701,"Plot No. 447, Samaypur Badli Industrial Cluster, Delhi - 110089, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0549,Samaypur Badli Industrial Cluster - Packaging Unit #4,manufacturing,28.73783,77.1336,"Plot No. 136, Samaypur Badli Industrial Cluster, Delhi - 110084, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0550,Samaypur Badli Industrial Cluster - Cable Manufacturing Unit #5,electronics,28.7436,77.13038,"Plot No. 296, Samaypur Badli Industrial Cluster, Delhi - 110030, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0551,Samaypur Badli Industrial Cluster - Die Casting Unit #6,metal,28.74094,77.13214,"Plot No. 88, Samaypur Badli Industrial Cluster, Delhi - 110068, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0552,Samaypur Badli Industrial Cluster - Metal Polishing Unit #7,metal,28.73769,77.13346,"Plot No. 431, Samaypur Badli Industrial Cluster, Delhi - 110049, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0553,Samaypur Badli Industrial Cluster - Packaging Unit #8,manufacturing,28.74607,77.14344,"Plot No. 17, Samaypur Badli Industrial Cluster, Delhi - 110074, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0554,Samaypur Badli Industrial Cluster - Cable Manufacturing Unit #9,electronics,28.74406,77.13731,"Plot No. 10, Samaypur Badli Industrial Cluster, Delhi - 110057, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0555,Samaypur Badli Industrial Cluster - Die Casting Unit #10,metal,28.741,77.14038,"Plot No. 354, Samaypur Badli Industrial Cluster, Delhi - 110027, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0556,Samaypur Badli Industrial Cluster - Metal Polishing Unit #11,metal,28.73543,77.14215,"Plot No. 242, Samaypur Badli Industrial Cluster, Delhi - 110095, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0557,Samaypur Badli Industrial Cluster - Packaging Unit #12,manufacturing,28.741,77.13103,"Plot No. 266, Samaypur Badli Industrial Cluster, Delhi - 110027, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0558,Samaypur Badli Industrial Cluster - Cable Manufacturing Unit #13,electronics,28.732,77.13205,"Plot No. 245, Samaypur Badli Industrial Cluster, Delhi - 110068, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0559,Samaypur Badli Industrial Cluster - Die Casting Unit #14,metal,28.73394,77.14588,"Plot No. 236, Samaypur Badli Industrial Cluster, Delhi - 110069, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0560,Samaypur Badli Industrial Cluster - Metal Polishing Unit #15,metal,28.73969,77.14152,"Plot No. 396, Samaypur Badli Industrial Cluster, Delhi - 110093, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0561,Samaypur Badli Industrial Cluster - Packaging Unit #16,manufacturing,28.73858,77.13064,"Plot No. 136, Samaypur Badli Industrial Cluster, Delhi - 110079, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0562,Samaypur Badli Industrial Cluster - Cable Manufacturing Unit #17,electronics,28.732,77.13912,"Plot No. 143, Samaypur Badli Industrial Cluster, Delhi - 110072, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0563,Samaypur Badli Industrial Cluster - Die Casting Unit #18,metal,28.73878,77.148,"Plot No. 153, Samaypur Badli Industrial Cluster, Delhi - 110037, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0564,Samaypur Badli Industrial Cluster - Metal Polishing Unit #19,metal,28.74007,77.13139,"Plot No. 251, Samaypur Badli Industrial Cluster, Delhi - 110041, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0565,Samaypur Badli Industrial Cluster - Packaging Unit #20,manufacturing,28.73628,77.13873,"Plot No. 408, Samaypur Badli Industrial Cluster, Delhi - 110093, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0566,Samaypur Badli Industrial Cluster - Cable Manufacturing Unit #21,electronics,28.74166,77.14027,"Plot No. 347, Samaypur Badli Industrial Cluster, Delhi - 110070, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0567,Samaypur Badli Industrial Cluster - Die Casting Unit #22,metal,28.73283,77.14664,"Plot No. 420, Samaypur Badli Industrial Cluster, Delhi - 110045, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0568,Samaypur Badli Industrial Cluster - Metal Polishing Unit #23,metal,28.7498,77.13571,"Plot No. 149, Samaypur Badli Industrial Cluster, Delhi - 110006, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0569,Samaypur Badli Industrial Cluster - Packaging Unit #24,manufacturing,28.74033,77.14492,"Plot No. 178, Samaypur Badli Industrial Cluster, Delhi - 110057, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0570,Samaypur Badli Industrial Cluster - Cable Manufacturing Unit #25,electronics,28.73784,77.1318,"Plot No. 110, Samaypur Badli Industrial Cluster, Delhi - 110026, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0571,Samaypur Badli Industrial Cluster - Die Casting Unit #26,metal,28.74368,77.13484,"Plot No. 288, Samaypur Badli Industrial Cluster, Delhi - 110090, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0572,Samaypur Badli Industrial Cluster - Metal Polishing Unit #27,metal,28.74171,77.14014,"Plot No. 380, Samaypur Badli Industrial Cluster, Delhi - 110076, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0573,Samaypur Badli Industrial Cluster - Packaging Unit #28,manufacturing,28.7421,77.13945,"Plot No. 272, Samaypur Badli Industrial Cluster, Delhi - 110029, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0574,Samaypur Badli Industrial Cluster - Cable Manufacturing Unit #29,electronics,28.74104,77.13687,"Plot No. 212, Samaypur Badli Industrial Cluster, Delhi - 110043, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0575,Samaypur Badli Industrial Cluster - Die Casting Unit #30,metal,28.74158,77.13597,"Plot No. 395, Samaypur Badli Industrial Cluster, Delhi - 110018, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0576,Samaypur Badli Industrial Cluster - Metal Polishing Unit #31,metal,28.74769,77.13819,"Plot No. 81, Samaypur Badli Industrial Cluster, Delhi - 110053, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0577,Samaypur Badli Industrial Cluster - Packaging Unit #32,manufacturing,28.73668,77.1304,"Plot No. 244, Samaypur Badli Industrial Cluster, Delhi - 110062, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0578,Samaypur Badli Industrial Cluster - Cable Manufacturing Unit #33,electronics,28.73758,77.13187,"Plot No. 148, Samaypur Badli Industrial Cluster, Delhi - 110042, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0579,Samaypur Badli Industrial Cluster - Die Casting Unit #34,metal,28.74165,77.13953,"Plot No. 394, Samaypur Badli Industrial Cluster, Delhi - 110012, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0580,Samaypur Badli Industrial Cluster - Metal Polishing Unit #35,metal,28.74012,77.13533,"Plot No. 379, Samaypur Badli Industrial Cluster, Delhi - 110093, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0581,Samaypur Badli Industrial Cluster - Packaging Unit #36,manufacturing,28.74273,77.137,"Plot No. 90, Samaypur Badli Industrial Cluster, Delhi - 110054, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0582,Samaypur Badli Industrial Cluster - Cable Manufacturing Unit #37,electronics,28.74407,77.13611,"Plot No. 19, Samaypur Badli Industrial Cluster, Delhi - 110051, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0583,Samaypur Badli Industrial Cluster - Die Casting Unit #38,metal,28.74268,77.13519,"Plot No. 384, Samaypur Badli Industrial Cluster, Delhi - 110038, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0584,Samaypur Badli Industrial Cluster - Metal Polishing Unit #39,metal,28.74244,77.13757,"Plot No. 291, Samaypur Badli Industrial Cluster, Delhi - 110078, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0585,Samaypur Badli Industrial Cluster - Packaging Unit #40,manufacturing,28.752,77.14602,"Plot No. 146, Samaypur Badli Industrial Cluster, Delhi - 110059, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0586,Mayapuri Industrial Area (Ph I-II) - Automotive Scrapping Unit #1,manufacturing,28.64387,77.11746,"Plot No. 253, Mayapuri Industrial Area (Ph I-II), Delhi - 110018, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0587,Mayapuri Industrial Area (Ph I-II) - Metal Recycling Unit #2,metal,28.6402,77.1123,"Plot No. 99, Mayapuri Industrial Area (Ph I-II), Delhi - 110015, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0588,Mayapuri Industrial Area (Ph I-II) - Heavy Machinery Unit #3,manufacturing,28.63104,77.12693,"Plot No. 332, Mayapuri Industrial Area (Ph I-II), Delhi - 110033, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0589,Mayapuri Industrial Area (Ph I-II) - Fabrication Unit #4,manufacturing,28.63579,77.11696,"Plot No. 173, Mayapuri Industrial Area (Ph I-II), Delhi - 110038, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0590,Mayapuri Industrial Area (Ph I-II) - Chemical Storage Unit #5,chemical,28.62635,77.11362,"Plot No. 90, Mayapuri Industrial Area (Ph I-II), Delhi - 110079, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0591,Mayapuri Industrial Area (Ph I-II) - Automotive Scrapping Unit #6,manufacturing,28.64431,77.10744,"Plot No. 424, Mayapuri Industrial Area (Ph I-II), Delhi - 110055, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0592,Mayapuri Industrial Area (Ph I-II) - Metal Recycling Unit #7,metal,28.63333,77.11774,"Plot No. 343, Mayapuri Industrial Area (Ph I-II), Delhi - 110013, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0593,Mayapuri Industrial Area (Ph I-II) - Heavy Machinery Unit #8,manufacturing,28.63738,77.12118,"Plot No. 166, Mayapuri Industrial Area (Ph I-II), Delhi - 110032, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
del-ind-0594,Mayapuri Industrial Area (Ph I-II) - Fabrication Unit #9,manufacturing,28.64219,77.11827,"Plot No. 229, Mayapuri Industrial Area (Ph I-II), Delhi - 110035, Delhi, India",Delhi,Delhi,India,Delhi DSIIDC Industrial Estate Directory
